,OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
13743,2018-05-24,500,500,OFF-PEAK,Real Time,Load Zone CPS,20.27
13744,2018-05-24,600,515,OFF-PEAK,Real Time,Load Zone CPS,20.49
13745,2018-05-24,600,530,OFF-PEAK,Real Time,Load Zone CPS,20.62
13746,2018-05-24,600,545,OFF-PEAK,Real Time,Load Zone CPS,20.68
13747,2018-05-24,600,600,OFF-PEAK,Real Time,Load Zone CPS,20.62
13748,2018-05-24,700,615,PEAKWD,Real Time,Load Zone CPS,20.36
13749,2018-05-24,700,630,PEAKWD,Real Time,Load Zone CPS,20.4
13750,2018-05-24,700,645,PEAKWD,Real Time,Load Zone CPS,20.38
13751,2018-05-24,700,700,PEAKWD,Real Time,Load Zone CPS,20.05
13752,2018-05-24,800,715,PEAKWD,Real Time,Load Zone CPS,20.06
13753,2018-05-24,800,730,PEAKWD,Real Time,Load Zone CPS,19.9
13754,2018-05-24,800,745,PEAKWD,Real Time,Load Zone CPS,19.71
13755,2018-05-24,800,800,PEAKWD,Real Time,Load Zone CPS,16.99
13756,2018-05-24,900,815,PEAKWD,Real Time,Load Zone CPS,19.43
13757,2018-05-24,900,830,PEAKWD,Real Time,Load Zone CPS,19.95
13758,2018-05-24,900,845,PEAKWD,Real Time,Load Zone CPS,20.18
13759,2018-05-24,900,900,PEAKWD,Real Time,Load Zone CPS,20.1
13760,2018-05-24,1000,915,PEAKWD,Real Time,Load Zone CPS,20.29
13761,2018-05-24,1000,930,PEAKWD,Real Time,Load Zone CPS,20.31
13762,2018-05-24,1000,945,PEAKWD,Real Time,Load Zone CPS,20.22
13763,2018-05-24,1000,1000,PEAKWD,Real Time,Load Zone CPS,20.27
13764,2018-05-24,1100,1015,PEAKWD,Real Time,Load Zone CPS,20.1
13765,2018-05-24,1100,1030,PEAKWD,Real Time,Load Zone CPS,20.22
13766,2018-05-24,1100,1045,PEAKWD,Real Time,Load Zone CPS,20.12
13767,2018-05-24,1100,1100,PEAKWD,Real Time,Load Zone CPS,19.84
13768,2018-05-24,1200,1115,PEAKWD,Real Time,Load Zone CPS,19.35
13769,2018-05-24,1200,1130,PEAKWD,Real Time,Load Zone CPS,19.75
13770,2018-05-24,1200,1145,PEAKWD,Real Time,Load Zone CPS,19.78
13771,2018-05-24,1200,1200,PEAKWD,Real Time,Load Zone CPS,20.12
13772,2018-05-24,1300,1215,PEAKWD,Real Time,Load Zone CPS,20.12
13773,2018-05-24,1300,1230,PEAKWD,Real Time,Load Zone CPS,20.15
13774,2018-05-24,1300,1245,PEAKWD,Real Time,Load Zone CPS,20.23
13775,2018-05-24,1300,1300,PEAKWD,Real Time,Load Zone CPS,20.34
13776,2018-05-24,1400,1315,PEAKWD,Real Time,Load Zone CPS,20.88
13777,2018-05-24,1400,1330,PEAKWD,Real Time,Load Zone CPS,21.75
13778,2018-05-24,1400,1345,PEAKWD,Real Time,Load Zone CPS,22.05
13779,2018-05-24,1400,1400,PEAKWD,Real Time,Load Zone CPS,23.76
13780,2018-05-24,1500,1415,PEAKWD,Real Time,Load Zone CPS,22.52
13781,2018-05-24,1500,1430,PEAKWD,Real Time,Load Zone CPS,23.53
13782,2018-05-24,1500,1445,PEAKWD,Real Time,Load Zone CPS,24.28
13783,2018-05-24,1500,1500,PEAKWD,Real Time,Load Zone CPS,25.84
13784,2018-05-24,1600,1515,PEAKWD,Real Time,Load Zone CPS,25.5
13785,2018-05-24,1600,1530,PEAKWD,Real Time,Load Zone CPS,26.21
13786,2018-05-24,1600,1545,PEAKWD,Real Time,Load Zone CPS,27.62
13787,2018-05-24,1600,1600,PEAKWD,Real Time,Load Zone CPS,31.66
13788,2018-05-24,1700,1615,PEAKWD,Real Time,Load Zone CPS,31.53
13789,2018-05-24,1700,1630,PEAKWD,Real Time,Load Zone CPS,34.59
13790,2018-05-24,1700,1645,PEAKWD,Real Time,Load Zone CPS,30.77
13791,2018-05-24,1700,1700,PEAKWD,Real Time,Load Zone CPS,30.48
13792,2018-05-24,1800,1715,PEAKWD,Real Time,Load Zone CPS,31.05
13793,2018-05-24,1800,1730,PEAKWD,Real Time,Load Zone CPS,31.09
13794,2018-05-24,1800,1745,PEAKWD,Real Time,Load Zone CPS,30.71
13795,2018-05-24,1800,1800,PEAKWD,Real Time,Load Zone CPS,31.82
13796,2018-05-24,1900,1815,PEAKWD,Real Time,Load Zone CPS,31.86
13797,2018-05-24,1900,1830,PEAKWD,Real Time,Load Zone CPS,31.33
13798,2018-05-24,1900,1845,PEAKWD,Real Time,Load Zone CPS,31.3
13799,2018-05-24,1900,1900,PEAKWD,Real Time,Load Zone CPS,31.31
13800,2018-05-24,2000,1915,PEAKWD,Real Time,Load Zone CPS,31.84
13801,2018-05-24,2000,1930,PEAKWD,Real Time,Load Zone CPS,72.72
13802,2018-05-24,2000,1945,PEAKWD,Real Time,Load Zone CPS,33.28
13803,2018-05-24,2000,2000,PEAKWD,Real Time,Load Zone CPS,31.03
13804,2018-05-24,2100,2015,PEAKWD,Real Time,Load Zone CPS,28.14
13805,2018-05-24,2100,2030,PEAKWD,Real Time,Load Zone CPS,27.31
13806,2018-05-24,2100,2045,PEAKWD,Real Time,Load Zone CPS,25.48
13807,2018-05-24,2100,2100,PEAKWD,Real Time,Load Zone CPS,23.46
13808,2018-05-24,2200,2115,PEAKWD,Real Time,Load Zone CPS,22.17
13809,2018-05-24,2200,2130,PEAKWD,Real Time,Load Zone CPS,21.29
13810,2018-05-24,2200,2145,PEAKWD,Real Time,Load Zone CPS,20.91
13811,2018-05-24,2200,2200,PEAKWD,Real Time,Load Zone CPS,20.49
13812,2018-05-24,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.79
13813,2018-05-24,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,20.15
13814,2018-05-24,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.15
13815,2018-05-24,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,19.51
13816,2018-05-24,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,18.13
13817,2018-05-24,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,16.48
13818,2018-05-24,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,13.39
13819,2018-05-24,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,4.63
13820,2018-05-25,100,15,OFF-PEAK,Real Time,Load Zone CPS,2.97
13821,2018-05-25,100,30,OFF-PEAK,Real Time,Load Zone CPS,-0.05
13822,2018-05-25,100,45,OFF-PEAK,Real Time,Load Zone CPS,4.03
13823,2018-05-25,100,100,OFF-PEAK,Real Time,Load Zone CPS,-0.12
13824,2018-05-25,200,115,OFF-PEAK,Real Time,Load Zone CPS,0.89
13825,2018-05-25,200,130,OFF-PEAK,Real Time,Load Zone CPS,-0.2
13826,2018-05-25,200,145,OFF-PEAK,Real Time,Load Zone CPS,-0.44
13827,2018-05-25,200,200,OFF-PEAK,Real Time,Load Zone CPS,-0.49
13828,2018-05-25,300,215,OFF-PEAK,Real Time,Load Zone CPS,-0.5
13829,2018-05-25,300,230,OFF-PEAK,Real Time,Load Zone CPS,-0.59
13830,2018-05-25,300,245,OFF-PEAK,Real Time,Load Zone CPS,-0.7
13831,2018-05-25,300,300,OFF-PEAK,Real Time,Load Zone CPS,-0.81
13832,2018-05-25,400,315,OFF-PEAK,Real Time,Load Zone CPS,-0.71
13833,2018-05-25,400,330,OFF-PEAK,Real Time,Load Zone CPS,-0.64
13834,2018-05-25,400,345,OFF-PEAK,Real Time,Load Zone CPS,-0.66
13835,2018-05-25,400,400,OFF-PEAK,Real Time,Load Zone CPS,-0.56
13836,2018-05-25,500,415,OFF-PEAK,Real Time,Load Zone CPS,-0.51
13837,2018-05-25,500,430,OFF-PEAK,Real Time,Load Zone CPS,-0.49
13838,2018-05-25,500,445,OFF-PEAK,Real Time,Load Zone CPS,-0.46
13839,2018-05-25,500,500,OFF-PEAK,Real Time,Load Zone CPS,-0.44
13840,2018-05-25,600,515,OFF-PEAK,Real Time,Load Zone CPS,-0.16
13841,2018-05-25,600,530,OFF-PEAK,Real Time,Load Zone CPS,11.22
13842,2018-05-25,600,545,OFF-PEAK,Real Time,Load Zone CPS,13.55
13843,2018-05-25,600,600,OFF-PEAK,Real Time,Load Zone CPS,13.97
13844,2018-05-25,700,615,PEAKWD,Real Time,Load Zone CPS,17.47
13845,2018-05-25,700,630,PEAKWD,Real Time,Load Zone CPS,17.14
13846,2018-05-25,700,645,PEAKWD,Real Time,Load Zone CPS,17.08
13847,2018-05-25,700,700,PEAKWD,Real Time,Load Zone CPS,17.17
13848,2018-05-25,800,715,PEAKWD,Real Time,Load Zone CPS,17.4
13849,2018-05-25,800,730,PEAKWD,Real Time,Load Zone CPS,17.69
13850,2018-05-25,800,745,PEAKWD,Real Time,Load Zone CPS,17.32
13851,2018-05-25,800,800,PEAKWD,Real Time,Load Zone CPS,17.47
13852,2018-05-25,900,815,PEAKWD,Real Time,Load Zone CPS,17.91
13853,2018-05-25,900,830,PEAKWD,Real Time,Load Zone CPS,18.28
13854,2018-05-25,900,845,PEAKWD,Real Time,Load Zone CPS,17.78
13855,2018-05-25,900,900,PEAKWD,Real Time,Load Zone CPS,13.61
13856,2018-05-25,1000,915,PEAKWD,Real Time,Load Zone CPS,17.38
13857,2018-05-25,1000,930,PEAKWD,Real Time,Load Zone CPS,18.21
13858,2018-05-25,1000,945,PEAKWD,Real Time,Load Zone CPS,18.15
13859,2018-05-25,1000,1000,PEAKWD,Real Time,Load Zone CPS,17.94
13860,2018-05-25,1100,1015,PEAKWD,Real Time,Load Zone CPS,18.06
13861,2018-05-25,1100,1030,PEAKWD,Real Time,Load Zone CPS,17.56
13862,2018-05-25,1100,1045,PEAKWD,Real Time,Load Zone CPS,17.93
13863,2018-05-25,1100,1100,PEAKWD,Real Time,Load Zone CPS,18.36
13864,2018-05-25,1200,1115,PEAKWD,Real Time,Load Zone CPS,18.76
13865,2018-05-25,1200,1130,PEAKWD,Real Time,Load Zone CPS,18.47
13866,2018-05-25,1200,1145,PEAKWD,Real Time,Load Zone CPS,18.23
13867,2018-05-25,1200,1200,PEAKWD,Real Time,Load Zone CPS,18.22
13868,2018-05-25,1300,1215,PEAKWD,Real Time,Load Zone CPS,17.97
13869,2018-05-25,1300,1230,PEAKWD,Real Time,Load Zone CPS,18.88
13870,2018-05-25,1300,1245,PEAKWD,Real Time,Load Zone CPS,20.1
13871,2018-05-25,1300,1300,PEAKWD,Real Time,Load Zone CPS,20.27
13872,2018-05-25,1400,1315,PEAKWD,Real Time,Load Zone CPS,20.74
13873,2018-05-25,1400,1330,PEAKWD,Real Time,Load Zone CPS,21.03
13874,2018-05-25,1400,1345,PEAKWD,Real Time,Load Zone CPS,21.67
13875,2018-05-25,1400,1400,PEAKWD,Real Time,Load Zone CPS,22.68
13876,2018-05-25,1500,1415,PEAKWD,Real Time,Load Zone CPS,22.04
13877,2018-05-25,1500,1430,PEAKWD,Real Time,Load Zone CPS,21.73
13878,2018-05-25,1500,1445,PEAKWD,Real Time,Load Zone CPS,22.58
13879,2018-05-25,1500,1500,PEAKWD,Real Time,Load Zone CPS,22.81
13880,2018-05-25,1600,1515,PEAKWD,Real Time,Load Zone CPS,23.54
13881,2018-05-25,1600,1530,PEAKWD,Real Time,Load Zone CPS,29.87
13882,2018-05-25,1600,1545,PEAKWD,Real Time,Load Zone CPS,32.2
13883,2018-05-25,1600,1600,PEAKWD,Real Time,Load Zone CPS,28.8
13884,2018-05-25,1700,1615,PEAKWD,Real Time,Load Zone CPS,30.89
13885,2018-05-25,1700,1630,PEAKWD,Real Time,Load Zone CPS,33.85
13886,2018-05-25,1700,1645,PEAKWD,Real Time,Load Zone CPS,34.46
13887,2018-05-25,1700,1700,PEAKWD,Real Time,Load Zone CPS,34.32
13888,2018-05-25,1800,1715,PEAKWD,Real Time,Load Zone CPS,29.45
13889,2018-05-25,1800,1730,PEAKWD,Real Time,Load Zone CPS,30.66
13890,2018-05-25,1800,1745,PEAKWD,Real Time,Load Zone CPS,29.5
13891,2018-05-25,1800,1800,PEAKWD,Real Time,Load Zone CPS,26.04
13892,2018-05-25,1900,1815,PEAKWD,Real Time,Load Zone CPS,26.7
13893,2018-05-25,1900,1830,PEAKWD,Real Time,Load Zone CPS,27.03
13894,2018-05-25,1900,1845,PEAKWD,Real Time,Load Zone CPS,27.9
13895,2018-05-25,1900,1900,PEAKWD,Real Time,Load Zone CPS,27.58
13896,2018-05-25,2000,1915,PEAKWD,Real Time,Load Zone CPS,28.19
13897,2018-05-25,2000,1930,PEAKWD,Real Time,Load Zone CPS,26.4
13898,2018-05-25,2000,1945,PEAKWD,Real Time,Load Zone CPS,26.43
13899,2018-05-25,2000,2000,PEAKWD,Real Time,Load Zone CPS,25.0
13900,2018-05-25,2100,2015,PEAKWD,Real Time,Load Zone CPS,24.12
13901,2018-05-25,2100,2030,PEAKWD,Real Time,Load Zone CPS,25.9
13902,2018-05-25,2100,2045,PEAKWD,Real Time,Load Zone CPS,26.47
13903,2018-05-25,2100,2100,PEAKWD,Real Time,Load Zone CPS,24.37
13904,2018-05-25,2200,2115,PEAKWD,Real Time,Load Zone CPS,23.03
13905,2018-05-25,2200,2130,PEAKWD,Real Time,Load Zone CPS,21.74
13906,2018-05-25,2200,2145,PEAKWD,Real Time,Load Zone CPS,20.38
13907,2018-05-25,2200,2200,PEAKWD,Real Time,Load Zone CPS,19.66
13908,2018-05-25,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,21.9
13909,2018-05-25,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,19.63
13910,2018-05-25,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.32
13911,2018-05-25,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,19.24
13912,2018-05-25,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,19.68
13913,2018-05-25,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,18.82
13914,2018-05-25,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,18.49
13915,2018-05-25,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,18.12
13916,2018-05-26,100,15,OFF-PEAK,Real Time,Load Zone CPS,18.75
13917,2018-05-26,100,30,OFF-PEAK,Real Time,Load Zone CPS,18.96
13918,2018-05-26,100,45,OFF-PEAK,Real Time,Load Zone CPS,18.55
13919,2018-05-26,100,100,OFF-PEAK,Real Time,Load Zone CPS,17.6
13920,2018-05-26,200,115,OFF-PEAK,Real Time,Load Zone CPS,16.19
13921,2018-05-26,200,130,OFF-PEAK,Real Time,Load Zone CPS,16.46
13922,2018-05-26,200,145,OFF-PEAK,Real Time,Load Zone CPS,16.03
13923,2018-05-26,200,200,OFF-PEAK,Real Time,Load Zone CPS,16.1
13924,2018-05-26,300,215,OFF-PEAK,Real Time,Load Zone CPS,16.81
13925,2018-05-26,300,230,OFF-PEAK,Real Time,Load Zone CPS,16.49
13926,2018-05-26,300,245,OFF-PEAK,Real Time,Load Zone CPS,17.28
13927,2018-05-26,300,300,OFF-PEAK,Real Time,Load Zone CPS,17.11
13928,2018-05-26,400,315,OFF-PEAK,Real Time,Load Zone CPS,18.03
13929,2018-05-26,400,330,OFF-PEAK,Real Time,Load Zone CPS,17.67
13930,2018-05-26,400,345,OFF-PEAK,Real Time,Load Zone CPS,17.99
13931,2018-05-26,400,400,OFF-PEAK,Real Time,Load Zone CPS,18.06
13932,2018-05-26,500,415,OFF-PEAK,Real Time,Load Zone CPS,17.95
13933,2018-05-26,500,430,OFF-PEAK,Real Time,Load Zone CPS,18.01
13934,2018-05-26,500,445,OFF-PEAK,Real Time,Load Zone CPS,18.18
13935,2018-05-26,500,500,OFF-PEAK,Real Time,Load Zone CPS,18.32
13936,2018-05-26,600,515,OFF-PEAK,Real Time,Load Zone CPS,19.33
13937,2018-05-26,600,530,OFF-PEAK,Real Time,Load Zone CPS,19.41
13938,2018-05-26,600,545,OFF-PEAK,Real Time,Load Zone CPS,19.8
13939,2018-05-26,600,600,OFF-PEAK,Real Time,Load Zone CPS,20.0
13940,2018-05-26,700,615,PEAKWD,Real Time,Load Zone CPS,20.22
13941,2018-05-26,700,630,PEAKWD,Real Time,Load Zone CPS,20.54
13942,2018-05-26,700,645,PEAKWD,Real Time,Load Zone CPS,20.89
13943,2018-05-26,700,700,PEAKWD,Real Time,Load Zone CPS,20.24
13944,2018-05-26,800,715,PEAKWD,Real Time,Load Zone CPS,19.68
13945,2018-05-26,800,730,PEAKWD,Real Time,Load Zone CPS,39.27
13946,2018-05-26,800,745,PEAKWD,Real Time,Load Zone CPS,19.89
13947,2018-05-26,800,800,PEAKWD,Real Time,Load Zone CPS,20.06
13948,2018-05-26,900,815,PEAKWD,Real Time,Load Zone CPS,20.42
13949,2018-05-26,900,830,PEAKWD,Real Time,Load Zone CPS,20.55
13950,2018-05-26,900,845,PEAKWD,Real Time,Load Zone CPS,20.7
13951,2018-05-26,900,900,PEAKWD,Real Time,Load Zone CPS,20.71
13952,2018-05-26,1000,915,PEAKWD,Real Time,Load Zone CPS,20.91
13953,2018-05-26,1000,930,PEAKWD,Real Time,Load Zone CPS,21.28
13954,2018-05-26,1000,945,PEAKWD,Real Time,Load Zone CPS,21.89
13955,2018-05-26,1000,1000,PEAKWD,Real Time,Load Zone CPS,22.03
13956,2018-05-26,1100,1015,PEAKWD,Real Time,Load Zone CPS,22.09
13957,2018-05-26,1100,1030,PEAKWD,Real Time,Load Zone CPS,22.52
13958,2018-05-26,1100,1045,PEAKWD,Real Time,Load Zone CPS,23.49
13959,2018-05-26,1100,1100,PEAKWD,Real Time,Load Zone CPS,23.69
13960,2018-05-26,1200,1115,PEAKWD,Real Time,Load Zone CPS,23.95
13961,2018-05-26,1200,1130,PEAKWD,Real Time,Load Zone CPS,26.98
13962,2018-05-26,1200,1145,PEAKWD,Real Time,Load Zone CPS,29.46
13963,2018-05-26,1200,1200,PEAKWD,Real Time,Load Zone CPS,30.38
13964,2018-05-26,1300,1215,PEAKWD,Real Time,Load Zone CPS,30.62
13965,2018-05-26,1300,1230,PEAKWD,Real Time,Load Zone CPS,31.14
13966,2018-05-26,1300,1245,PEAKWD,Real Time,Load Zone CPS,32.86
13967,2018-05-26,1300,1300,PEAKWD,Real Time,Load Zone CPS,38.15
13968,2018-05-26,1400,1315,PEAKWD,Real Time,Load Zone CPS,33.94
13969,2018-05-26,1400,1330,PEAKWD,Real Time,Load Zone CPS,35.21
13970,2018-05-26,1400,1345,PEAKWD,Real Time,Load Zone CPS,37.28
13971,2018-05-26,1400,1400,PEAKWD,Real Time,Load Zone CPS,41.87
13972,2018-05-26,1500,1415,PEAKWD,Real Time,Load Zone CPS,47.87
13973,2018-05-26,1500,1430,PEAKWD,Real Time,Load Zone CPS,40.29
13974,2018-05-26,1500,1445,PEAKWD,Real Time,Load Zone CPS,38.9
13975,2018-05-26,1500,1500,PEAKWD,Real Time,Load Zone CPS,48.85
13976,2018-05-26,1600,1515,PEAKWD,Real Time,Load Zone CPS,68.91
13977,2018-05-26,1600,1530,PEAKWD,Real Time,Load Zone CPS,40.25
13978,2018-05-26,1600,1545,PEAKWD,Real Time,Load Zone CPS,69.72
13979,2018-05-26,1600,1600,PEAKWD,Real Time,Load Zone CPS,81.68
13980,2018-05-26,1700,1615,PEAKWD,Real Time,Load Zone CPS,39.88
13981,2018-05-26,1700,1630,PEAKWD,Real Time,Load Zone CPS,37.15
13982,2018-05-26,1700,1645,PEAKWD,Real Time,Load Zone CPS,35.21
13983,2018-05-26,1700,1700,PEAKWD,Real Time,Load Zone CPS,34.72
13984,2018-05-26,1800,1715,PEAKWD,Real Time,Load Zone CPS,34.16
13985,2018-05-26,1800,1730,PEAKWD,Real Time,Load Zone CPS,33.69
13986,2018-05-26,1800,1745,PEAKWD,Real Time,Load Zone CPS,32.85
13987,2018-05-26,1800,1800,PEAKWD,Real Time,Load Zone CPS,32.37
13988,2018-05-26,1900,1815,PEAKWD,Real Time,Load Zone CPS,32.21
13989,2018-05-26,1900,1830,PEAKWD,Real Time,Load Zone CPS,31.73
13990,2018-05-26,1900,1845,PEAKWD,Real Time,Load Zone CPS,32.07
13991,2018-05-26,1900,1900,PEAKWD,Real Time,Load Zone CPS,30.83
13992,2018-05-26,2000,1915,PEAKWD,Real Time,Load Zone CPS,30.41
13993,2018-05-26,2000,1930,PEAKWD,Real Time,Load Zone CPS,30.67
13994,2018-05-26,2000,1945,PEAKWD,Real Time,Load Zone CPS,30.34
13995,2018-05-26,2000,2000,PEAKWD,Real Time,Load Zone CPS,30.55
13996,2018-05-26,2100,2015,PEAKWD,Real Time,Load Zone CPS,30.61
13997,2018-05-26,2100,2030,PEAKWD,Real Time,Load Zone CPS,31.03
13998,2018-05-26,2100,2045,PEAKWD,Real Time,Load Zone CPS,30.89
13999,2018-05-26,2100,2100,PEAKWD,Real Time,Load Zone CPS,29.73
14000,2018-05-26,2200,2115,PEAKWD,Real Time,Load Zone CPS,28.23
14001,2018-05-26,2200,2130,PEAKWD,Real Time,Load Zone CPS,25.35
14002,2018-05-26,2200,2145,PEAKWD,Real Time,Load Zone CPS,23.44
14003,2018-05-26,2200,2200,PEAKWD,Real Time,Load Zone CPS,22.39
14004,2018-05-26,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,27.61
14005,2018-05-26,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,27.32
14006,2018-05-26,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,26.16
14007,2018-05-26,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,24.28
14008,2018-05-26,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,24.71
14009,2018-05-26,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,24.66
14010,2018-05-26,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,23.07
14011,2018-05-26,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,22.28
14012,2018-05-27,100,15,OFF-PEAK,Real Time,Load Zone CPS,21.61
14013,2018-05-27,100,30,OFF-PEAK,Real Time,Load Zone CPS,21.26
14014,2018-05-27,100,45,OFF-PEAK,Real Time,Load Zone CPS,20.89
14015,2018-05-27,100,100,OFF-PEAK,Real Time,Load Zone CPS,18.81
14016,2018-05-27,200,115,OFF-PEAK,Real Time,Load Zone CPS,18.07
14017,2018-05-27,200,130,OFF-PEAK,Real Time,Load Zone CPS,17.62
14018,2018-05-27,200,145,OFF-PEAK,Real Time,Load Zone CPS,17.11
14019,2018-05-27,200,200,OFF-PEAK,Real Time,Load Zone CPS,17.14
14020,2018-05-27,300,215,OFF-PEAK,Real Time,Load Zone CPS,18.01
14021,2018-05-27,300,230,OFF-PEAK,Real Time,Load Zone CPS,17.81
14022,2018-05-27,300,245,OFF-PEAK,Real Time,Load Zone CPS,17.99
14023,2018-05-27,300,300,OFF-PEAK,Real Time,Load Zone CPS,18.21
14024,2018-05-27,400,315,OFF-PEAK,Real Time,Load Zone CPS,18.36
14025,2018-05-27,400,330,OFF-PEAK,Real Time,Load Zone CPS,17.79
14026,2018-05-27,400,345,OFF-PEAK,Real Time,Load Zone CPS,17.12
14027,2018-05-27,400,400,OFF-PEAK,Real Time,Load Zone CPS,17.35
14028,2018-05-27,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.96
14029,2018-05-27,500,430,OFF-PEAK,Real Time,Load Zone CPS,16.93
14030,2018-05-27,500,445,OFF-PEAK,Real Time,Load Zone CPS,16.97
14031,2018-05-27,500,500,OFF-PEAK,Real Time,Load Zone CPS,17.2
14032,2018-05-27,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.78
14033,2018-05-27,600,530,OFF-PEAK,Real Time,Load Zone CPS,19.39
14034,2018-05-27,600,545,OFF-PEAK,Real Time,Load Zone CPS,19.88
14035,2018-05-27,600,600,OFF-PEAK,Real Time,Load Zone CPS,19.85
14036,2018-05-27,700,615,PEAKWE,Real Time,Load Zone CPS,20.09
14037,2018-05-27,700,630,PEAKWE,Real Time,Load Zone CPS,19.84
14038,2018-05-27,700,645,PEAKWE,Real Time,Load Zone CPS,19.61
14039,2018-05-27,700,700,PEAKWE,Real Time,Load Zone CPS,19.63
14040,2018-05-27,800,715,PEAKWE,Real Time,Load Zone CPS,20.2
14041,2018-05-27,800,730,PEAKWE,Real Time,Load Zone CPS,20.46
14042,2018-05-27,800,745,PEAKWE,Real Time,Load Zone CPS,20.5
14043,2018-05-27,800,800,PEAKWE,Real Time,Load Zone CPS,20.79
14044,2018-05-27,900,815,PEAKWE,Real Time,Load Zone CPS,21.38
14045,2018-05-27,900,830,PEAKWE,Real Time,Load Zone CPS,21.6
14046,2018-05-27,900,845,PEAKWE,Real Time,Load Zone CPS,21.7
14047,2018-05-27,900,900,PEAKWE,Real Time,Load Zone CPS,21.89
14048,2018-05-27,1000,915,PEAKWE,Real Time,Load Zone CPS,21.55
14049,2018-05-27,1000,930,PEAKWE,Real Time,Load Zone CPS,21.63
14050,2018-05-27,1000,945,PEAKWE,Real Time,Load Zone CPS,21.72
14051,2018-05-27,1000,1000,PEAKWE,Real Time,Load Zone CPS,21.71
14052,2018-05-27,1100,1015,PEAKWE,Real Time,Load Zone CPS,22.9
14053,2018-05-27,1100,1030,PEAKWE,Real Time,Load Zone CPS,23.34
14054,2018-05-27,1100,1045,PEAKWE,Real Time,Load Zone CPS,24.6
14055,2018-05-27,1100,1100,PEAKWE,Real Time,Load Zone CPS,22.79
14056,2018-05-27,1200,1115,PEAKWE,Real Time,Load Zone CPS,23.08
14057,2018-05-27,1200,1130,PEAKWE,Real Time,Load Zone CPS,25.59
14058,2018-05-27,1200,1145,PEAKWE,Real Time,Load Zone CPS,27.67
14059,2018-05-27,1200,1200,PEAKWE,Real Time,Load Zone CPS,27.55
14060,2018-05-27,1300,1215,PEAKWE,Real Time,Load Zone CPS,27.19
14061,2018-05-27,1300,1230,PEAKWE,Real Time,Load Zone CPS,33.22
14062,2018-05-27,1300,1245,PEAKWE,Real Time,Load Zone CPS,32.04
14063,2018-05-27,1300,1300,PEAKWE,Real Time,Load Zone CPS,35.63
14064,2018-05-27,1400,1315,PEAKWE,Real Time,Load Zone CPS,32.38
14065,2018-05-27,1400,1330,PEAKWE,Real Time,Load Zone CPS,44.59
14066,2018-05-27,1400,1345,PEAKWE,Real Time,Load Zone CPS,189.51
14067,2018-05-27,1400,1400,PEAKWE,Real Time,Load Zone CPS,38.15
14068,2018-05-27,1500,1415,PEAKWE,Real Time,Load Zone CPS,37.89
14069,2018-05-27,1500,1430,PEAKWE,Real Time,Load Zone CPS,39.35
14070,2018-05-27,1500,1445,PEAKWE,Real Time,Load Zone CPS,96.48
14071,2018-05-27,1500,1500,PEAKWE,Real Time,Load Zone CPS,52.39
14072,2018-05-27,1600,1515,PEAKWE,Real Time,Load Zone CPS,33.99
14073,2018-05-27,1600,1530,PEAKWE,Real Time,Load Zone CPS,33.62
14074,2018-05-27,1600,1545,PEAKWE,Real Time,Load Zone CPS,36.13
14075,2018-05-27,1600,1600,PEAKWE,Real Time,Load Zone CPS,41.04
14076,2018-05-27,1700,1615,PEAKWE,Real Time,Load Zone CPS,39.02
14077,2018-05-27,1700,1630,PEAKWE,Real Time,Load Zone CPS,34.84
14078,2018-05-27,1700,1645,PEAKWE,Real Time,Load Zone CPS,35.53
14079,2018-05-27,1700,1700,PEAKWE,Real Time,Load Zone CPS,34.6
14080,2018-05-27,1800,1715,PEAKWE,Real Time,Load Zone CPS,33.07
14081,2018-05-27,1800,1730,PEAKWE,Real Time,Load Zone CPS,32.42
14082,2018-05-27,1800,1745,PEAKWE,Real Time,Load Zone CPS,32.55
14083,2018-05-27,1800,1800,PEAKWE,Real Time,Load Zone CPS,32.27
